"gen","n","alpha","n.pop0","lowvar","sig.e","trial"
2,18,0.0035,20,FALSE,1,9182
3,12,0.0035,20,FALSE,1,9182
4,2,0.0035,20,FALSE,1,9182
0,100,0,100,FALSE,1,9183
1,72,0,100,FALSE,1,9183
2,61,0,100,FALSE,1,9183
3,36,0,100,FALSE,1,9183
4,37,0,100,FALSE,1,9183
5,40,0,100,FALSE,1,9183
6,39,0,100,FALSE,1,9183
7,26,0,100,FALSE,1,9183
8,23,0,100,FALSE,1,9183
9,35,0,100,FALSE,1,9183
10,32,0,100,FALSE,1,9183
11,22,0,100,FALSE,1,9183
12,24,0,100,FALSE,1,9183
13,16,0,100,FALSE,1,9183
14,11,0,100,FALSE,1,9183
15,9,0,100,FALSE,1,9183
0,100,0.0035,100,FALSE,1,9184
1,60,0.0035,100,FALSE,1,9184
2,50,0.0035,100,FALSE,1,9184
3,47,0.0035,100,FALSE,1,9184
4,43,0.0035,100,FALSE,1,9184
5,37,0.0035,100,FALSE,1,9184
6,40,0.0035,100,FALSE,1,9184
7,34,0.0035,100,FALSE,1,9184
8,21,0.0035,100,FALSE,1,9184
9,13,0.0035,100,FALSE,1,9184
10,14,0.0035,100,FALSE,1,9184
11,2,0.0035,100,FALSE,1,9184
12,1,0.0035,100,FALSE,1,9184
0,20,0,20,TRUE,1.4142135623731,9185
1,22,0,20,TRUE,1.4142135623731,9185
2,20,0,20,TRUE,1.4142135623731,9185
3,23,0,20,TRUE,1.4142135623731,9185
4,15,0,20,TRUE,1.4142135623731,9185
5,18,0,20,TRUE,1.4142135623731,9185
6,10,0,20,TRUE,1.4142135623731,9185
7,5,0,20,TRUE,1.4142135623731,9185
8,6,0,20,TRUE,1.4142135623731,9185
9,3,0,20,TRUE,1.4142135623731,9185
10,3,0,20,TRUE,1.4142135623731,9185
11,7,0,20,TRUE,1.4142135623731,9185
12,7,0,20,TRUE,1.4142135623731,9185
13,6,0,20,TRUE,1.4142135623731,9185
14,9,0,20,TRUE,1.4142135623731,9185
15,16,0,20,TRUE,1.4142135623731,9185
0,20,0.0035,20,TRUE,1.4142135623731,9186
1,27,0.0035,20,TRUE,1.4142135623731,9186
2,16,0.0035,20,TRUE,1.4142135623731,9186
3,11,0.0035,20,TRUE,1.4142135623731,9186
4,16,0.0035,20,TRUE,1.4142135623731,9186
5,27,0.0035,20,TRUE,1.4142135623731,9186
6,22,0.0035,20,TRUE,1.4142135623731,9186
7,21,0.0035,20,TRUE,1.4142135623731,9186
8,21,0.0035,20,TRUE,1.4142135623731,9186
9,29,0.0035,20,TRUE,1.4142135623731,9186
10,28,0.0035,20,TRUE,1.4142135623731,9186
11,24,0.0035,20,TRUE,1.4142135623731,9186
12,29,0.0035,20,TRUE,1.4142135623731,9186
13,29,0.0035,20,TRUE,1.4142135623731,9186
14,28,0.0035,20,TRUE,1.4142135623731,9186
15,32,0.0035,20,TRUE,1.4142135623731,9186
0,100,0,100,TRUE,1.4142135623731,9187
1,80,0,100,TRUE,1.4142135623731,9187
2,49,0,100,TRUE,1.4142135623731,9187
3,32,0,100,TRUE,1.4142135623731,9187
4,38,0,100,TRUE,1.4142135623731,9187
5,33,0,100,TRUE,1.4142135623731,9187
6,36,0,100,TRUE,1.4142135623731,9187
7,27,0,100,TRUE,1.4142135623731,9187
8,36,0,100,TRUE,1.4142135623731,9187
9,42,0,100,TRUE,1.4142135623731,9187
10,60,0,100,TRUE,1.4142135623731,9187
11,100,0,100,TRUE,1.4142135623731,9187
12,138,0,100,TRUE,1.4142135623731,9187
13,156,0,100,TRUE,1.4142135623731,9187
14,224,0,100,TRUE,1.4142135623731,9187
15,314,0,100,TRUE,1.4142135623731,9187
0,100,0.0035,100,TRUE,1.4142135623731,9188
1,53,0.0035,100,TRUE,1.4142135623731,9188
2,28,0.0035,100,TRUE,1.4142135623731,9188
3,21,0.0035,100,TRUE,1.4142135623731,9188
4,12,0.0035,100,TRUE,1.4142135623731,9188
5,9,0.0035,100,TRUE,1.4142135623731,9188
6,10,0.0035,100,TRUE,1.4142135623731,9188
7,5,0.0035,100,TRUE,1.4142135623731,9188
8,3,0.0035,100,TRUE,1.4142135623731,9188
0,20,0,20,FALSE,1.4142135623731,9189
1,21,0,20,FALSE,1.4142135623731,9189
2,21,0,20,FALSE,1.4142135623731,9189
3,42,0,20,FALSE,1.4142135623731,9189
4,66,0,20,FALSE,1.4142135623731,9189
5,55,0,20,FALSE,1.4142135623731,9189
6,44,0,20,FALSE,1.4142135623731,9189
7,30,0,20,FALSE,1.4142135623731,9189
8,23,0,20,FALSE,1.4142135623731,9189
9,25,0,20,FALSE,1.4142135623731,9189
10,36,0,20,FALSE,1.4142135623731,9189
11,34,0,20,FALSE,1.4142135623731,9189
12,43,0,20,FALSE,1.4142135623731,9189
13,28,0,20,FALSE,1.4142135623731,9189
14,31,0,20,FALSE,1.4142135623731,9189
15,26,0,20,FALSE,1.4142135623731,9189
0,20,0.0035,20,FALSE,1.4142135623731,9190
1,13,0.0035,20,FALSE,1.4142135623731,9190
2,13,0.0035,20,FALSE,1.4142135623731,9190
3,18,0.0035,20,FALSE,1.4142135623731,9190
4,18,0.0035,20,FALSE,1.4142135623731,9190
5,14,0.0035,20,FALSE,1.4142135623731,9190
6,17,0.0035,20,FALSE,1.4142135623731,9190
7,25,0.0035,20,FALSE,1.4142135623731,9190
8,16,0.0035,20,FALSE,1.4142135623731,9190
9,24,0.0035,20,FALSE,1.4142135623731,9190
10,20,0.0035,20,FALSE,1.4142135623731,9190
11,10,0.0035,20,FALSE,1.4142135623731,9190
12,6,0.0035,20,FALSE,1.4142135623731,9190
13,1,0.0035,20,FALSE,1.4142135623731,9190
0,100,0,100,FALSE,1.4142135623731,9191
1,94,0,100,FALSE,1.4142135623731,9191
2,60,0,100,FALSE,1.4142135623731,9191
3,38,0,100,FALSE,1.4142135623731,9191
4,21,0,100,FALSE,1.4142135623731,9191
5,10,0,100,FALSE,1.4142135623731,9191
6,8,0,100,FALSE,1.4142135623731,9191
7,7,0,100,FALSE,1.4142135623731,9191
8,1,0,100,FALSE,1.4142135623731,9191
0,100,0.0035,100,FALSE,1.4142135623731,9192
1,34,0.0035,100,FALSE,1.4142135623731,9192
2,22,0.0035,100,FALSE,1.4142135623731,9192
3,19,0.0035,100,FALSE,1.4142135623731,9192
4,21,0.0035,100,FALSE,1.4142135623731,9192
5,3,0.0035,100,FALSE,1.4142135623731,9192
6,1,0.0035,100,FALSE,1.4142135623731,9192
0,20,0,20,TRUE,0.5,9193
1,18,0,20,TRUE,0.5,9193
2,25,0,20,TRUE,0.5,9193
3,20,0,20,TRUE,0.5,9193
4,13,0,20,TRUE,0.5,9193
5,6,0,20,TRUE,0.5,9193
6,2,0,20,TRUE,0.5,9193
7,3,0,20,TRUE,0.5,9193
8,1,0,20,TRUE,0.5,9193
0,20,0.0035,20,TRUE,0.5,9194
1,13,0.0035,20,TRUE,0.5,9194
2,8,0.0035,20,TRUE,0.5,9194
3,6,0.0035,20,TRUE,0.5,9194
4,5,0.0035,20,TRUE,0.5,9194
5,8,0.0035,20,TRUE,0.5,9194
6,10,0.0035,20,TRUE,0.5,9194
7,4,0.0035,20,TRUE,0.5,9194
8,3,0.0035,20,TRUE,0.5,9194
9,3,0.0035,20,TRUE,0.5,9194
0,100,0,100,TRUE,0.5,9195
1,85,0,100,TRUE,0.5,9195
2,54,0,100,TRUE,0.5,9195
3,23,0,100,TRUE,0.5,9195
4,23,0,100,TRUE,0.5,9195
5,21,0,100,TRUE,0.5,9195
6,10,0,100,TRUE,0.5,9195
7,3,0,100,TRUE,0.5,9195
8,9,0,100,TRUE,0.5,9195
9,13,0,100,TRUE,0.5,9195
10,14,0,100,TRUE,0.5,9195
11,24,0,100,TRUE,0.5,9195
12,10,0,100,TRUE,0.5,9195
13,13,0,100,TRUE,0.5,9195
14,13,0,100,TRUE,0.5,9195
15,23,0,100,TRUE,0.5,9195
0,100,0.0035,100,TRUE,0.5,9196
1,49,0.0035,100,TRUE,0.5,9196
2,44,0.0035,100,TRUE,0.5,9196
3,41,0.0035,100,TRUE,0.5,9196
4,25,0.0035,100,TRUE,0.5,9196
5,9,0.0035,100,TRUE,0.5,9196
6,11,0.0035,100,TRUE,0.5,9196
7,4,0.0035,100,TRUE,0.5,9196
0,20,0,20,FALSE,0.5,9197
1,15,0,20,FALSE,0.5,9197
2,16,0,20,FALSE,0.5,9197
3,4,0,20,FALSE,0.5,9197
4,4,0,20,FALSE,0.5,9197
0,20,0.0035,20,FALSE,0.5,9198
1,17,0.0035,20,FALSE,0.5,9198
2,17,0.0035,20,FALSE,0.5,9198
3,6,0.0035,20,FALSE,0.5,9198
4,1,0.0035,20,FALSE,0.5,9198
0,100,0,100,FALSE,0.5,9199
1,77,0,100,FALSE,0.5,9199
2,70,0,100,FALSE,0.5,9199
3,72,0,100,FALSE,0.5,9199
4,58,0,100,FALSE,0.5,9199
5,57,0,100,FALSE,0.5,9199
6,61,0,100,FALSE,0.5,9199
7,88,0,100,FALSE,0.5,9199
8,146,0,100,FALSE,0.5,9199
9,177,0,100,FALSE,0.5,9199
10,284,0,100,FALSE,0.5,9199
11,450,0,100,FALSE,0.5,9199
12,692,0,100,FALSE,0.5,9199
13,1169,0,100,FALSE,0.5,9199
14,2026,0,100,FALSE,0.5,9199
15,3390,0,100,FALSE,0.5,9199
0,100,0.0035,100,FALSE,0.5,9200
1,45,0.0035,100,FALSE,0.5,9200
2,28,0.0035,100,FALSE,0.5,9200
3,12,0.0035,100,FALSE,0.5,9200
4,5,0.0035,100,FALSE,0.5,9200
5,12,0.0035,100,FALSE,0.5,9200
6,17,0.0035,100,FALSE,0.5,9200
7,22,0.0035,100,FALSE,0.5,9200
8,22,0.0035,100,FALSE,0.5,9200
9,34,0.0035,100,FALSE,0.5,9200
10,44,0.0035,100,FALSE,0.5,9200
11,76,0.0035,100,FALSE,0.5,9200
12,79,0.0035,100,FALSE,0.5,9200
13,89,0.0035,100,FALSE,0.5,9200
14,80,0.0035,100,FALSE,0.5,9200
15,88,0.0035,100,FALSE,0.5,9200
0,20,0,20,TRUE,1,9201
1,18,0,20,TRUE,1,9201
2,10,0,20,TRUE,1,9201
3,15,0,20,TRUE,1,9201
4,19,0,20,TRUE,1,9201
5,13,0,20,TRUE,1,9201
6,2,0,20,TRUE,1,9201
7,2,0,20,TRUE,1,9201
0,20,0.0035,20,TRUE,1,9202
1,18,0.0035,20,TRUE,1,9202
2,25,0.0035,20,TRUE,1,9202
3,14,0.0035,20,TRUE,1,9202
4,10,0.0035,20,TRUE,1,9202
5,16,0.0035,20,TRUE,1,9202
6,17,0.0035,20,TRUE,1,9202
7,14,0.0035,20,TRUE,1,9202
8,13,0.0035,20,TRUE,1,9202
9,10,0.0035,20,TRUE,1,9202
10,16,0.0035,20,TRUE,1,9202
11,17,0.0035,20,TRUE,1,9202
12,13,0.0035,20,TRUE,1,9202
13,19,0.0035,20,TRUE,1,9202
14,33,0.0035,20,TRUE,1,9202
15,13,0.0035,20,TRUE,1,9202
0,100,0,100,TRUE,1,9203
1,88,0,100,TRUE,1,9203
2,59,0,100,TRUE,1,9203
3,63,0,100,TRUE,1,9203
4,53,0,100,TRUE,1,9203
5,55,0,100,TRUE,1,9203
6,52,0,100,TRUE,1,9203
7,33,0,100,TRUE,1,9203
8,30,0,100,TRUE,1,9203
9,40,0,100,TRUE,1,9203
10,49,0,100,TRUE,1,9203
11,60,0,100,TRUE,1,9203
12,58,0,100,TRUE,1,9203
13,67,0,100,TRUE,1,9203
14,53,0,100,TRUE,1,9203
15,47,0,100,TRUE,1,9203
0,100,0.0035,100,TRUE,1,9204
1,38,0.0035,100,TRUE,1,9204
2,21,0.0035,100,TRUE,1,9204
3,26,0.0035,100,TRUE,1,9204
4,22,0.0035,100,TRUE,1,9204
5,19,0.0035,100,TRUE,1,9204
6,15,0.0035,100,TRUE,1,9204
7,16,0.0035,100,TRUE,1,9204
8,16,0.0035,100,TRUE,1,9204
9,13,0.0035,100,TRUE,1,9204
10,8,0.0035,100,TRUE,1,9204
11,4,0.0035,100,TRUE,1,9204
0,20,0,20,FALSE,1,9205
1,15,0,20,FALSE,1,9205
2,14,0,20,FALSE,1,9205
3,17,0,20,FALSE,1,9205
4,27,0,20,FALSE,1,9205
5,38,0,20,FALSE,1,9205
6,47,0,20,FALSE,1,9205
7,49,0,20,FALSE,1,9205
8,64,0,20,FALSE,1,9205
9,112,0,20,FALSE,1,9205
10,190,0,20,FALSE,1,9205
11,319,0,20,FALSE,1,9205
12,473,0,20,FALSE,1,9205
13,719,0,20,FALSE,1,9205
14,1039,0,20,FALSE,1,9205
15,1523,0,20,FALSE,1,9205
0,20,0.0035,20,FALSE,1,9206
1,12,0.0035,20,FALSE,1,9206
2,6,0.0035,20,FALSE,1,9206
3,9,0.0035,20,FALSE,1,9206
4,8,0.0035,20,FALSE,1,9206
5,14,0.0035,20,FALSE,1,9206
6,6,0.0035,20,FALSE,1,9206
7,3,0.0035,20,FALSE,1,9206
8,1,0.0035,20,FALSE,1,9206
0,100,0,100,FALSE,1,9207
1,96,0,100,FALSE,1,9207
2,85,0,100,FALSE,1,9207
3,66,0,100,FALSE,1,9207
4,66,0,100,FALSE,1,9207
5,62,0,100,FALSE,1,9207
6,62,0,100,FALSE,1,9207
7,52,0,100,FALSE,1,9207
8,67,0,100,FALSE,1,9207
9,95,0,100,FALSE,1,9207
10,151,0,100,FALSE,1,9207
11,191,0,100,FALSE,1,9207
12,314,0,100,FALSE,1,9207
13,473,0,100,FALSE,1,9207
14,691,0,100,FALSE,1,9207
15,1039,0,100,FALSE,1,9207
0,100,0.0035,100,FALSE,1,9208
1,50,0.0035,100,FALSE,1,9208
2,30,0.0035,100,FALSE,1,9208
3,20,0.0035,100,FALSE,1,9208
4,18,0.0035,100,FALSE,1,9208
5,14,0.0035,100,FALSE,1,9208
6,11,0.0035,100,FALSE,1,9208
7,13,0.0035,100,FALSE,1,9208
8,14,0.0035,100,FALSE,1,9208
9,17,0.0035,100,FALSE,1,9208
10,12,0.0035,100,FALSE,1,9208
11,10,0.0035,100,FALSE,1,9208
12,14,0.0035,100,FALSE,1,9208
13,17,0.0035,100,FALSE,1,9208
14,20,0.0035,100,FALSE,1,9208
15,6,0.0035,100,FALSE,1,9208
0,20,0,20,TRUE,1.4142135623731,9209
1,24,0,20,TRUE,1.4142135623731,9209
2,25,0,20,TRUE,1.4142135623731,9209
3,18,0,20,TRUE,1.4142135623731,9209
4,19,0,20,TRUE,1.4142135623731,9209
5,13,0,20,TRUE,1.4142135623731,9209
6,20,0,20,TRUE,1.4142135623731,9209
7,26,0,20,TRUE,1.4142135623731,9209
8,30,0,20,TRUE,1.4142135623731,9209
9,45,0,20,TRUE,1.4142135623731,9209
10,64,0,20,TRUE,1.4142135623731,9209
11,101,0,20,TRUE,1.4142135623731,9209
12,157,0,20,TRUE,1.4142135623731,9209
13,207,0,20,TRUE,1.4142135623731,9209
14,212,0,20,TRUE,1.4142135623731,9209
15,246,0,20,TRUE,1.4142135623731,9209
0,20,0.0035,20,TRUE,1.4142135623731,9210
1,13,0.0035,20,TRUE,1.4142135623731,9210
2,5,0.0035,20,TRUE,1.4142135623731,9210
3,5,0.0035,20,TRUE,1.4142135623731,9210
4,9,0.0035,20,TRUE,1.4142135623731,9210
5,7,0.0035,20,TRUE,1.4142135623731,9210
6,9,0.0035,20,TRUE,1.4142135623731,9210
7,3,0.0035,20,TRUE,1.4142135623731,9210
0,100,0,100,TRUE,1.4142135623731,9211
1,52,0,100,TRUE,1.4142135623731,9211
2,43,0,100,TRUE,1.4142135623731,9211
3,40,0,100,TRUE,1.4142135623731,9211
4,25,0,100,TRUE,1.4142135623731,9211
5,20,0,100,TRUE,1.4142135623731,9211
6,8,0,100,TRUE,1.4142135623731,9211
7,1,0,100,TRUE,1.4142135623731,9211
0,100,0.0035,100,TRUE,1.4142135623731,9212
1,54,0.0035,100,TRUE,1.4142135623731,9212
2,32,0.0035,100,TRUE,1.4142135623731,9212
3,26,0.0035,100,TRUE,1.4142135623731,9212
4,15,0.0035,100,TRUE,1.4142135623731,9212
5,9,0.0035,100,TRUE,1.4142135623731,9212
6,1,0.0035,100,TRUE,1.4142135623731,9212
0,20,0,20,FALSE,1.4142135623731,9213
1,23,0,20,FALSE,1.4142135623731,9213
2,14,0,20,FALSE,1.4142135623731,9213
3,18,0,20,FALSE,1.4142135623731,9213
4,19,0,20,FALSE,1.4142135623731,9213
5,24,0,20,FALSE,1.4142135623731,9213
6,19,0,20,FALSE,1.4142135623731,9213
7,20,0,20,FALSE,1.4142135623731,9213
8,11,0,20,FALSE,1.4142135623731,9213
9,5,0,20,FALSE,1.4142135623731,9213
0,20,0.0035,20,FALSE,1.4142135623731,9214
1,22,0.0035,20,FALSE,1.4142135623731,9214
2,14,0.0035,20,FALSE,1.4142135623731,9214
3,16,0.0035,20,FALSE,1.4142135623731,9214
4,18,0.0035,20,FALSE,1.4142135623731,9214
5,19,0.0035,20,FALSE,1.4142135623731,9214
6,14,0.0035,20,FALSE,1.4142135623731,9214
7,4,0.0035,20,FALSE,1.4142135623731,9214
8,3,0.0035,20,FALSE,1.4142135623731,9214
9,4,0.0035,20,FALSE,1.4142135623731,9214
10,3,0.0035,20,FALSE,1.4142135623731,9214
11,8,0.0035,20,FALSE,1.4142135623731,9214
12,21,0.0035,20,FALSE,1.4142135623731,9214
13,29,0.0035,20,FALSE,1.4142135623731,9214
14,53,0.0035,20,FALSE,1.4142135623731,9214
15,82,0.0035,20,FALSE,1.4142135623731,9214
0,100,0,100,FALSE,1.4142135623731,9215
1,86,0,100,FALSE,1.4142135623731,9215
2,64,0,100,FALSE,1.4142135623731,9215
3,72,0,100,FALSE,1.4142135623731,9215
4,48,0,100,FALSE,1.4142135623731,9215
5,64,0,100,FALSE,1.4142135623731,9215
6,67,0,100,FALSE,1.4142135623731,9215
7,38,0,100,FALSE,1.4142135623731,9215
8,44,0,100,FALSE,1.4142135623731,9215
9,38,0,100,FALSE,1.4142135623731,9215
10,31,0,100,FALSE,1.4142135623731,9215
11,54,0,100,FALSE,1.4142135623731,9215
12,52,0,100,FALSE,1.4142135623731,9215
13,70,0,100,FALSE,1.4142135623731,9215
14,78,0,100,FALSE,1.4142135623731,9215
15,133,0,100,FALSE,1.4142135623731,9215
0,100,0.0035,100,FALSE,1.4142135623731,9216
1,80,0.0035,100,FALSE,1.4142135623731,9216
2,82,0.0035,100,FALSE,1.4142135623731,9216
3,56,0.0035,100,FALSE,1.4142135623731,9216
4,25,0.0035,100,FALSE,1.4142135623731,9216
5,16,0.0035,100,FALSE,1.4142135623731,9216
6,11,0.0035,100,FALSE,1.4142135623731,9216
7,12,0.0035,100,FALSE,1.4142135623731,9216
8,6,0.0035,100,FALSE,1.4142135623731,9216
9,5,0.0035,100,FALSE,1.4142135623731,9216
10,2,0.0035,100,FALSE,1.4142135623731,9216
0,20,0,20,TRUE,0.5,9217
1,11,0,20,TRUE,0.5,9217
2,4,0,20,TRUE,0.5,9217
0,20,0.0035,20,TRUE,0.5,9218
1,21,0.0035,20,TRUE,0.5,9218
2,10,0.0035,20,TRUE,0.5,9218
3,4,0.0035,20,TRUE,0.5,9218
0,100,0,100,TRUE,0.5,9219
1,86,0,100,TRUE,0.5,9219
2,51,0,100,TRUE,0.5,9219
3,29,0,100,TRUE,0.5,9219
4,25,0,100,TRUE,0.5,9219
5,28,0,100,TRUE,0.5,9219
6,6,0,100,TRUE,0.5,9219
0,100,0.0035,100,TRUE,0.5,9220
1,39,0.0035,100,TRUE,0.5,9220
2,31,0.0035,100,TRUE,0.5,9220
3,23,0.0035,100,TRUE,0.5,9220
4,21,0.0035,100,TRUE,0.5,9220
5,22,0.0035,100,TRUE,0.5,9220
6,21,0.0035,100,TRUE,0.5,9220
7,22,0.0035,100,TRUE,0.5,9220
8,27,0.0035,100,TRUE,0.5,9220
9,28,0.0035,100,TRUE,0.5,9220
10,28,0.0035,100,TRUE,0.5,9220
11,17,0.0035,100,TRUE,0.5,9220
12,18,0.0035,100,TRUE,0.5,9220
13,29,0.0035,100,TRUE,0.5,9220
14,44,0.0035,100,TRUE,0.5,9220
15,35,0.0035,100,TRUE,0.5,9220
0,20,0,20,FALSE,0.5,9221
1,14,0,20,FALSE,0.5,9221
2,8,0,20,FALSE,0.5,9221
3,3,0,20,FALSE,0.5,9221
4,3,0,20,FALSE,0.5,9221
5,7,0,20,FALSE,0.5,9221
6,5,0,20,FALSE,0.5,9221
7,2,0,20,FALSE,0.5,9221
0,20,0.0035,20,FALSE,0.5,9222
1,11,0.0035,20,FALSE,0.5,9222
2,12,0.0035,20,FALSE,0.5,9222
3,9,0.0035,20,FALSE,0.5,9222
4,5,0.0035,20,FALSE,0.5,9222
5,3,0.0035,20,FALSE,0.5,9222
0,100,0,100,FALSE,0.5,9223
1,67,0,100,FALSE,0.5,9223
2,47,0,100,FALSE,0.5,9223
3,36,0,100,FALSE,0.5,9223
4,27,0,100,FALSE,0.5,9223
5,26,0,100,FALSE,0.5,9223
6,14,0,100,FALSE,0.5,9223
7,9,0,100,FALSE,0.5,9223
8,9,0,100,FALSE,0.5,9223
9,18,0,100,FALSE,0.5,9223
10,27,0,100,FALSE,0.5,9223
11,33,0,100,FALSE,0.5,9223
12,38,0,100,FALSE,0.5,9223
13,63,0,100,FALSE,0.5,9223
14,85,0,100,FALSE,0.5,9223
15,171,0,100,FALSE,0.5,9223
0,100,0.0035,100,FALSE,0.5,9224
1,61,0.0035,100,FALSE,0.5,9224
2,42,0.0035,100,FALSE,0.5,9224
3,35,0.0035,100,FALSE,0.5,9224
4,27,0.0035,100,FALSE,0.5,9224
5,11,0.0035,100,FALSE,0.5,9224
6,8,0.0035,100,FALSE,0.5,9224
7,18,0.0035,100,FALSE,0.5,9224
8,14,0.0035,100,FALSE,0.5,9224
9,14,0.0035,100,FALSE,0.5,9224
10,17,0.0035,100,FALSE,0.5,9224
11,16,0.0035,100,FALSE,0.5,9224
12,22,0.0035,100,FALSE,0.5,9224
13,23,0.0035,100,FALSE,0.5,9224
14,30,0.0035,100,FALSE,0.5,9224
15,40,0.0035,100,FALSE,0.5,9224
0,20,0,20,TRUE,1,9225
1,14,0,20,TRUE,1,9225
2,10,0,20,TRUE,1,9225
3,13,0,20,TRUE,1,9225
4,7,0,20,TRUE,1,9225
5,6,0,20,TRUE,1,9225
6,17,0,20,TRUE,1,9225
7,22,0,20,TRUE,1,9225
8,30,0,20,TRUE,1,9225
9,44,0,20,TRUE,1,9225
10,43,0,20,TRUE,1,9225
11,59,0,20,TRUE,1,9225
12,59,0,20,TRUE,1,9225
13,48,0,20,TRUE,1,9225
14,58,0,20,TRUE,1,9225
15,37,0,20,TRUE,1,9225
0,20,0.0035,20,TRUE,1,9226
1,18,0.0035,20,TRUE,1,9226
2,14,0.0035,20,TRUE,1,9226
3,9,0.0035,20,TRUE,1,9226
4,11,0.0035,20,TRUE,1,9226
5,9,0.0035,20,TRUE,1,9226
6,6,0.0035,20,TRUE,1,9226
7,2,0.0035,20,TRUE,1,9226
0,100,0,100,TRUE,1,9227
1,91,0,100,TRUE,1,9227
2,80,0,100,TRUE,1,9227
3,62,0,100,TRUE,1,9227
4,50,0,100,TRUE,1,9227
5,53,0,100,TRUE,1,9227
6,52,0,100,TRUE,1,9227
7,50,0,100,TRUE,1,9227
8,24,0,100,TRUE,1,9227
9,16,0,100,TRUE,1,9227
10,10,0,100,TRUE,1,9227
11,12,0,100,TRUE,1,9227
12,16,0,100,TRUE,1,9227
13,8,0,100,TRUE,1,9227
14,14,0,100,TRUE,1,9227
15,3,0,100,TRUE,1,9227
0,100,0.0035,100,TRUE,1,9228
1,46,0.0035,100,TRUE,1,9228
2,19,0.0035,100,TRUE,1,9228
3,24,0.0035,100,TRUE,1,9228
4,26,0.0035,100,TRUE,1,9228
5,19,0.0035,100,TRUE,1,9228
6,11,0.0035,100,TRUE,1,9228
7,8,0.0035,100,TRUE,1,9228
8,3,0.0035,100,TRUE,1,9228
0,20,0,20,FALSE,1,9229
1,14,0,20,FALSE,1,9229
2,13,0,20,FALSE,1,9229
3,14,0,20,FALSE,1,9229
4,12,0,20,FALSE,1,9229
5,31,0,20,FALSE,1,9229
6,31,0,20,FALSE,1,9229
7,23,0,20,FALSE,1,9229
8,21,0,20,FALSE,1,9229
9,24,0,20,FALSE,1,9229
10,18,0,20,FALSE,1,9229
11,8,0,20,FALSE,1,9229
12,5,0,20,FALSE,1,9229
13,4,0,20,FALSE,1,9229
14,4,0,20,FALSE,1,9229
0,20,0.0035,20,FALSE,1,9230
1,25,0.0035,20,FALSE,1,9230
2,12,0.0035,20,FALSE,1,9230
0,100,0,100,FALSE,1,9231
1,74,0,100,FALSE,1,9231
2,71,0,100,FALSE,1,9231
3,108,0,100,FALSE,1,9231
4,134,0,100,FALSE,1,9231
5,201,0,100,FALSE,1,9231
6,280,0,100,FALSE,1,9231
7,392,0,100,FALSE,1,9231
8,585,0,100,FALSE,1,9231
9,879,0,100,FALSE,1,9231
10,1229,0,100,FALSE,1,9231
11,1738,0,100,FALSE,1,9231
12,2458,0,100,FALSE,1,9231
13,3483,0,100,FALSE,1,9231
14,5178,0,100,FALSE,1,9231
15,7720,0,100,FALSE,1,9231
0,100,0.0035,100,FALSE,1,9232
1,51,0.0035,100,FALSE,1,9232
2,27,0.0035,100,FALSE,1,9232
3,31,0.0035,100,FALSE,1,9232
4,20,0.0035,100,FALSE,1,9232
5,8,0.0035,100,FALSE,1,9232
6,5,0.0035,100,FALSE,1,9232
7,3,0.0035,100,FALSE,1,9232
8,4,0.0035,100,FALSE,1,9232
0,20,0,20,TRUE,1.4142135623731,9233
1,13,0,20,TRUE,1.4142135623731,9233
2,5,0,20,TRUE,1.4142135623731,9233
3,1,0,20,TRUE,1.4142135623731,9233
0,20,0.0035,20,TRUE,1.4142135623731,9234
1,17,0.0035,20,TRUE,1.4142135623731,9234
2,13,0.0035,20,TRUE,1.4142135623731,9234
3,15,0.0035,20,TRUE,1.4142135623731,9234
4,5,0.0035,20,TRUE,1.4142135623731,9234
5,8,0.0035,20,TRUE,1.4142135623731,9234
6,2,0.0035,20,TRUE,1.4142135623731,9234
0,100,0,100,TRUE,1.4142135623731,9235
1,70,0,100,TRUE,1.4142135623731,9235
2,76,0,100,TRUE,1.4142135623731,9235
3,60,0,100,TRUE,1.4142135623731,9235
4,43,0,100,TRUE,1.4142135623731,9235
5,21,0,100,TRUE,1.4142135623731,9235
6,16,0,100,TRUE,1.4142135623731,9235
7,17,0,100,TRUE,1.4142135623731,9235
8,15,0,100,TRUE,1.4142135623731,9235
9,10,0,100,TRUE,1.4142135623731,9235
10,6,0,100,TRUE,1.4142135623731,9235
11,5,0,100,TRUE,1.4142135623731,9235
12,5,0,100,TRUE,1.4142135623731,9235
0,100,0.0035,100,TRUE,1.4142135623731,9236
1,63,0.0035,100,TRUE,1.4142135623731,9236
2,41,0.0035,100,TRUE,1.4142135623731,9236
3,41,0.0035,100,TRUE,1.4142135623731,9236
4,48,0.0035,100,TRUE,1.4142135623731,9236
5,63,0.0035,100,TRUE,1.4142135623731,9236
6,59,0.0035,100,TRUE,1.4142135623731,9236
7,47,0.0035,100,TRUE,1.4142135623731,9236
8,39,0.0035,100,TRUE,1.4142135623731,9236
9,54,0.0035,100,TRUE,1.4142135623731,9236
10,41,0.0035,100,TRUE,1.4142135623731,9236
11,27,0.0035,100,TRUE,1.4142135623731,9236
12,6,0.0035,100,TRUE,1.4142135623731,9236
13,2,0.0035,100,TRUE,1.4142135623731,9236
0,20,0,20,FALSE,1.4142135623731,9237
1,16,0,20,FALSE,1.4142135623731,9237
2,12,0,20,FALSE,1.4142135623731,9237
